ID,Tree Time (sec)
603,16.979174852371216
604,3.0142099857330322
605,0.1139991283416748
606,0.520827054977417
607,5.595992088317871
608,10.065768957138062
609,2.0677716732025146
610,5.322359085083008
611,4.445391654968262
612,0.5556309223175049
613,7.856741905212402
614,25.503538608551025
615,1.921694278717041
616,2.843677043914795
617,3.852787971496582
618,6.06967568397522
619,26.195577144622803
620,10.622618198394775
621,32.750043869018555
622,1.8102495670318604
623,1.5617961883544922
624,42.4083366394043
625,6.323081970214844
626,6.0663981437683105
627,1.0642457008361816
628,0.6754326820373535
629,4.616037607192993
630,7.937544584274292
631,12.421442747116089
632,3.213361978530884
633,0.03640484809875488
634,24.619988918304443
635,13.219897031784058
636,24.832189559936523
637,60.681084871292114
638,9.487676858901978
639,7.243629693984985
640,0.30211758613586426
641,0.1920173168182373
642,15.42302131652832
643,74.10077667236328
644,40.178669691085815
645,1.4625003337860107
646,15.804433584213257
647,8.569068431854248
648,2.3275513648986816
649,0.8346238136291504
650,1.0750086307525635
651,5.174304485321045
652,3.212651491165161
653,0.5548365116119385
654,1.4801733493804932
655,3.5624992847442627
656,66.65244817733765
657,7.8864734172821045
658,52.001725912094116
659,12.741803407669067
660,6.932279586791992
661,2.7829020023345947
662,50.889822006225586
663,15.866341590881348
664,13.750593185424805
665,5.8778533935546875
666,6.305293560028076
667,34.82938075065613
668,3.3282082080841064
669,0.5701150894165039
670,25.187576293945312
671,7.696455717086792
672,5.263897180557251
673,20.325555324554443
674,3.6230738162994385
675,2.99997878074646
676,13.787678718566895
677,5.308985710144043
678,2.6597628593444824
679,11.576798677444458
680,1.491283893585205
681,1.1607091426849365
682,1.8544790744781494
683,18.943729400634766
684,31.6773464679718
685,0.0625765323638916
686,10.800402164459229
687,105.08804440498352
688,2.69415545463562
689,2.962733030319214
690,13.369889497756958
691,0.10767292976379395
692,0.4615819454193115
693,1.1432664394378662
694,59.51342988014221
695,0.6527869701385498
696,90.33891153335571
697,1.1475293636322021
698,34.158594846725464
699,34.98026466369629
700,9.463059663772583
701,6.0255396366119385
702,22.209044456481934
703,0.8287341594696045
704,41.71668004989624
705,1.8169269561767578
706,5.239871263504028
707,20.831427335739136
708,5.747054576873779
709,1.6192615032196045
710,85.58003449440002
711,8.533076763153076
712,8.016934633255005
713,0.07770657539367676
714,1.9006891250610352
715,0.09490704536437988
716,3.360292673110962
717,3.270198345184326
718,6.28510046005249
719,30.334280014038086
720,5.168763160705566
721,3.8202641010284424
722,1.8811266422271729
723,1.914858341217041
724,2.2628543376922607
725,14.83509349822998
726,0.5701067447662354
727,0.4422452449798584
728,22.629359245300293
729,0.16013145446777344
730,4.202439785003662
731,3.964876890182495
732,24.550966501235962
733,0.614067554473877
734,1.712883472442627
735,10.727169752120972
736,5.890284538269043
737,0.22904253005981445
738,15.00440502166748
739,34.516932249069214
740,0.08920550346374512
741,0.9492864608764648
742,0.4400038719177246
743,1.9807517528533936
744,48.67902421951294
745,30.16208267211914
746,0.18014001846313477
747,9.233042001724243
748,0.3727376461029053
749,2.3855302333831787
750,4.793523073196411
751,8.639554738998413
752,7.07886004447937
753,2.839625597000122
754,3.2374680042266846
755,46.64224910736084
756,0.8543486595153809
757,1.7074718475341797
758,6.489342451095581
759,0.5663895606994629
760,16.361019611358643
761,32.86853814125061
762,2.3995003700256348
763,2.733992099761963
764,67.35018849372864
765,16.31212830543518
766,44.90948414802551
767,5.624523639678955
768,5.55620813369751
769,0.9726371765136719
770,0.27868223190307617
771,13.108990669250488
772,16.608791828155518
773,3.9516592025756836
774,5.050207614898682
775,6.418807506561279
776,8.465941905975342
777,39.35654926300049
778,1.2124300003051758
779,31.29937195777893
780,4.061956882476807
781,24.002145290374756
782,3.8601274490356445
783,3.5395240783691406
784,0.7214157581329346
785,35.31899976730347
786,0.8687646389007568
787,1.0161781311035156
788,8.836197137832642
789,0.7201745510101318
790,0.6700131893157959
791,11.641939401626587
792,2.0904829502105713
793,17.14270329475403
794,33.15041422843933
795,2.479142189025879
796,11.222225427627563
797,16.456221342086792
798,16.921784162521362
799,17.314198970794678
800,12.860610961914062
801,0.03499865531921387
802,0.0549771785736084
803,16.68613052368164
804,5.721108436584473
805,1.0023798942565918
806,19.230460166931152
807,2.769437551498413
808,6.299127578735352
809,10.45778226852417
810,0.6642715930938721
811,0.3629176616668701
812,8.610503911972046
813,25.81441330909729
814,8.328209161758423
815,0.6986110210418701
816,12.11400556564331
817,7.593016147613525
818,36.977477073669434
819,12.059616088867188
